TermKey,AcademicYearKey,AcademicYearSort,TermName,TermSort,GeographyKey,SchoolTypeKey,EducationPhase,Enrolments,SessionsPossible,OverallAbsenceSessions,AuthorisedAbsenceSessions,UnauthorisedAbsenceSessions,OverallAbsenceRateSource,AttendanceRateSource,PersistentAbsentees,PersistentAbsenceRateSource,SevereAbsentees,SevereAbsenceRateSource
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E08000009,State-funded secondary,State-funded secondary,15721,2216811,85791,70591,15200,0.0387002,0.9612998,1384,0.08803509999999999,99,0.0062973000000000005
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E08000010,Special,Special,601,86526,9066,6760,2306,0.10477779999999999,0.8952222,160,0.266223,34,0.056572399999999995
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E06000006,State-funded secondary,State-funded secondary,7862,1105449,56369,32197,24172,0.0509919,0.9490081,1044,0.13279059999999998,90,0.0114475
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E10000017,State-funded secondary,State-funded secondary,64988,9189544,423164,321551,101613,0.0460484,0.9539516,7653,0.11776020000000001,757,0.0116483
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E06000009,State-funded secondary,State-funded secondary,6674,918927,54405,28325,26080,0.0592049,0.9407951,1151,0.1724603,94,0.0140845
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E06000050,Special,Special,813,115356,11111,7668,3443,0.0963192,0.9036808000000001,204,0.2509225,30,0.0369004
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E06000050,State-funded primary,State-funded primary,23627,3366851,119636,89689,29947,0.0355335,0.9644665,1983,0.08392939999999999,108,0.004571
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E10000006,State-funded secondary,State-funded secondary,26056,3704909,194348,155010,39338,0.0524569,0.9475431,3706,0.1422321,279,0.0107077
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E08000016,Special,Special,346,47372,3370,2344,1026,0.0711391,0.9288609,82,0.2369942,6,0.017341
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E08000017,State-funded secondary,State-funded secondary,16026,2193305,127334,80765,46569,0.0580558,0.9419442,2474,0.1543741,308,0.0192188
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E08000018,Total,Total,37681,5334111,247724,151830,95894,0.0464415,0.9535585,4843,0.12852629999999998,362,0.009607
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E08000019,Total,Total,68159,9555892,437716,255320,182396,0.0458059,0.9541941,8407,0.1233439,718,0.0105342
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E08000032,State-funded secondary,State-funded secondary,34401,4773006,272565,153229,119336,0.0571055,0.9428945,5397,0.156885,532,0.0154647
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E06000010,Special,Special,604,78256,7410,6159,1251,0.0946892,0.9053108,157,0.2599338,24,0.0397351
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E06000010,State-funded secondary,State-funded secondary,14611,1899703,136379,74597,61782,0.0717896,0.9282104,3231,0.2211348,373,0.0255287
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E06000011,Special,Special,274,35816,3424,2940,484,0.0955997,0.9044003,71,0.2591241,13,0.0474453
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E06000013,Special,Special,257,31408,3072,2626,446,0.09780950000000001,0.9021905,67,0.2607004,9,0.0350195
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E06000013,Total,Total,22230,3022117,148230,100916,47314,0.0490484,0.9509516,3175,0.142825,312,0.0140351
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E06000015,State-funded secondary,State-funded secondary,16493,2160719,110850,68971,41879,0.0513024,0.9486976,2463,0.1493361,222,0.013460300000000001
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E10000018,State-funded primary,State-funded primary,47854,7127122,216707,169078,47629,0.030406,0.969594,3370,0.0704225,309,0.0064571
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E10000018,Total,Total,87641,12965848,528013,409788,118225,0.04072339999999999,0.9592766,9031,0.1030454,943,0.0107598
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E06000016,State-funded primary,State-funded primary,29078,4154840,182193,118911,63282,0.0438508,0.9561492,3516,0.1209162,327,0.0112456
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E10000019,Special,Special,1887,239655,29017,25152,3865,0.1210782,0.8789218,589,0.3121357,174,0.09220990000000001
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E06000051,State-funded primary,State-funded primary,18149,2535718,80945,68033,12912,0.0319219,0.9680781,1312,0.0722905,104,0.005730300000000001
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E06000020,State-funded primary,State-funded primary,14230,1976957,71719,52202,19517,0.0362775,0.9637225,1397,0.0981729,125,0.0087843
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E06000020,State-funded secondary,State-funded secondary,11333,1567715,90857,61657,29200,0.057955,0.942045,1874,0.1653578,194,0.0171182
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E06000032,Total,Total,35510,4813460,225018,160662,64356,0.046747699999999996,0.9532523,4745,0.1336243,428,0.0120529
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E06000055,State-funded primary,State-funded primary,13481,1812518,59189,46825,12364,0.032655699999999996,0.9673443,1189,0.0881982,107,0.0079371
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E10000020,State-funded primary,State-funded primary,55287,7244302,263758,198618,65140,0.036409,0.963591,5453,0.0986308,490,0.008862799999999999
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E10000029,State-funded primary,State-funded primary,48058,6674022,244321,188607,55714,0.036607799999999996,0.9633922,4238,0.0881851,483,0.0100504
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E09000001,State-funded primary,State-funded primary,204,26263,811,711,100,0.030879900000000002,0.9691201,16,0.0784314,1,0.004902
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E09000007,State-funded primary,State-funded primary,9059,1239948,48037,37444,10593,0.0387411,0.9612589,1025,0.1131471,57,0.0062921
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E09000020,Total,Total,10806,1462585,72934,50047,22887,0.0498665,0.9501335,1546,0.1430687,136,0.012585599999999999
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E09000023,State-funded secondary,State-funded secondary,12636,1615929,81994,47353,34641,0.050741100000000004,0.9492589,1794,0.1419753,134,0.010604599999999999
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E09000023,Total,Total,33262,4394673,197032,128803,68229,0.0448343,0.9551657,4169,0.1253382,374,0.0112441
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E09000028,Special,Special,504,67222,8699,6627,2072,0.129407,0.870593,166,0.32936509999999997,39,0.077381
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E09000033,Special,Special,217,29082,3010,2024,986,0.10350039999999999,0.8964996000000001,56,0.25806450000000003,12,0.0552995
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E09000003,Special,Special,490,66034,7960,6919,1041,0.120544,0.879456,161,0.3285714,33,0.0673469
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E09000004,Total,Total,36491,4801098,221248,150609,70639,0.0460828,0.9539172,4890,0.1340056,374,0.0102491
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E09000008,Total,Total,47715,6199712,303746,201555,102191,0.0489936,0.9510064,6612,0.1385728,625,0.0130986
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E09000009,Special,Special,702,89673,8595,7898,697,0.09584820000000001,0.9041518,219,0.3119658,19,0.0270655
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E09000010,Special,Special,799,106565,11366,9863,1503,0.1066579,0.8933421,245,0.3066333,33,0.0413016
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E09000010,Total,Total,47826,6181580,339342,203950,135392,0.0548957,0.9451043,7807,0.1632376,949,0.0198428
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E09000014,Special,Special,521,69042,8460,7135,1325,0.1225341,0.8774659,191,0.36660269999999995,25,0.0479846
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E08000026,Total,Total,47503,6553120,322981,226540,96441,0.0492866,0.9507134,6686,0.14074899999999999,788,0.0165884
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E08000027,State-funded secondary,State-funded secondary,17250,2361928,145656,96343,49313,0.0616683,0.9383317,3199,0.1854493,335,0.019420299999999998
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E08000029,Total,Total,33514,4663480,222437,169484,52953,0.0476976,0.9523024,4417,0.1317957,450,0.013427199999999999
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E08000030,State-funded secondary,State-funded secondary,18861,2558502,171962,94001,77961,0.067212,0.932788,3827,0.2029055,420,0.022268200000000002
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E08000001,State-funded secondary,State-funded secondary,20987,2853887,232532,163458,69074,0.081479,0.918521,5527,0.26335349999999996,481,0.0229189
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E08000003,State-funded secondary,State-funded secondary,34294,4512213,355190,182172,173018,0.0787175,0.9212825,7977,0.2326063,929,0.0270893
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E08000005,Special,Special,531,71942,12010,8069,3941,0.16693999999999998,0.83306,238,0.44821089999999997,48,0.0903955
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E08000005,Total,Total,33858,4507180,339069,199577,139492,0.07522859999999999,0.9247714,8221,0.24280819999999997,685,0.0202316
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E08000006,Total,Total,33395,4498033,368415,215831,152584,0.0819058,0.9180942,9077,0.2718072,727,0.0217697
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E08000009,State-funded secondary,State-funded secondary,17112,2269939,142703,116955,25748,0.0628664,0.9371336,3124,0.1825619,224,0.013090200000000001
2018/19|Spring term,2018/19,2018,Spring term,2,REG|E12000003,Total,Total,699346,85060871,4156458,2881927,1274531,0.0488645,0.9511355,94366,0.13493460000000002,6824,0.009757700000000001
2018/19|Spring term,2018/19,2018,Spring term,2,REG|E12000006,Total,Total,774396,92067642,4540886,3525767,1015119,0.0493212,0.9506788,103543,0.1337081,6275,0.0081031
2018/19|Spring term,2018/19,2018,Spring term,2,REG|E12000007,State-funded primary,State-funded primary,595770,69690133,2851442,2174515,676927,0.040915999999999994,0.959084,70841,0.1189066,1447,0.0024288
2018/19|Spring term,2018/19,2018,Spring term,2,REG|E12000009,State-funded primary,State-funded primary,354913,40962059,1736572,1425384,311188,0.042394600000000005,0.9576054,42690,0.120283,1232,0.0034713
2018/19|Spring term,2018/19,2018,Spring term,2,REG|E12000009,State-funded secondary,State-funded secondary,278910,32197497,1912032,1437940,474092,0.05938449999999999,0.9406155,46761,0.16765619999999998,4213,0.015105200000000001
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000037,State-funded primary,State-funded primary,12872,1477661,37223,32382,4841,0.0251905,0.9748095,662,0.051429499999999996,135,0.0104879
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000037,State-funded secondary,State-funded secondary,10342,1095699,51800,40156,11644,0.0472758,0.9527242,1134,0.10965,292,0.028234400000000003
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000023,Special,Special,511,58789,3172,2815,357,0.0539557,0.9460443,74,0.1448141,9,0.0176125
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000001,Special,Special,221,23671,6773,6713,60,0.2861307,0.7138693,127,0.5746606,57,0.2579186
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000001,Total,Total,11869,1274929,60334,53479,6855,0.047323399999999995,0.9526766,1086,0.0914989,440,0.0370714
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000003,Special,Special,312,32723,9194,8986,208,0.2809645,0.7190354999999999,149,0.47756410000000005,91,0.2916667
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000004,Special,Special,520,55696,19644,18778,866,0.3527004,0.6472996,287,0.5519231,226,0.4346154
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000013,State-funded primary,State-funded primary,12669,1454255,52665,47565,5100,0.0362144,0.9637856,1005,0.07932750000000001,280,0.022101199999999998
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000013,Total,Total,23045,2626866,131557,117371,14186,0.0500814,0.9499186,2406,0.10440440000000001,905,0.039271
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000001,State-funded secondary,State-funded secondary,19536,2179398,62283,49259,13024,0.028578100000000002,0.9714219,1249,0.0639333,247,0.0126433
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000002,State-funded primary,State-funded primary,14243,1561449,44356,38498,5858,0.0284069,0.9715931,893,0.0626975,140,0.0098294
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000004,State-funded primary,State-funded primary,20971,2398927,73303,53715,19588,0.0305566,0.9694434,1501,0.071575,198,0.0094416
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000005,State-funded secondary,State-funded secondary,13708,1547624,69289,51492,17797,0.044771200000000004,0.9552288,1372,0.1000875,359,0.0261891
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000005,Total,Total,32484,3698326,153311,119857,33454,0.0414542,0.9585458,2980,0.0917375,754,0.023211400000000004
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000006,Special,Special,689,75573,29327,27826,1501,0.3880619,0.6119380999999999,503,0.7300435000000001,276,0.40058059999999995
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000008,State-funded primary,State-funded primary,18135,2080263,45527,36486,9041,0.0218852,0.9781148,790,0.0435622,150,0.0082713
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000009,Total,Total,35440,3944336,119138,107026,12112,0.0302048,0.9697952,2281,0.0643623,651,0.0183691
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000010,State-funded primary,State-funded primary,22816,2546096,67395,60603,6792,0.0264699,0.9735301,1348,0.059081299999999996,245,0.010738099999999999
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000006,Special,Special,314,36506,16070,15627,443,0.44020159999999997,0.5597984,280,0.8917197,156,0.4968153
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000006,State-funded primary,State-funded primary,8977,1028114,29773,26448,3325,0.0289589,0.9710411,532,0.0592626,134,0.014927
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000007,State-funded secondary,State-funded secondary,12438,1415513,33498,24442,9056,0.023664900000000003,0.9763351,657,0.052821999999999994,74,0.0059495
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000008,Special,Special,239,25439,4151,3648,503,0.1631747,0.8368253,79,0.3305439,35,0.1464435
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000049,State-funded primary,State-funded primary,25501,2917454,69604,60874,8730,0.0238578,0.9761422,1273,0.049919599999999995,253,0.0099212
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000018,State-funded secondary,State-funded secondary,17122,1701135,49765,36732,13033,0.029254,0.970746,1281,0.07481600000000001,242,0.0141339
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000019,Special,Special,1335,130026,59120,57046,2074,0.4546783,0.5453217,996,0.7460674,610,0.4569288
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000019,State-funded secondary,State-funded secondary,29756,3272226,135508,91933,43575,0.0414116,0.9585884,2776,0.0932921,744,0.0250034
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000010,Total,Total,35249,3727143,114797,86815,27982,0.0308003,0.9691997,2334,0.0662146,544,0.0154331
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000011,State-funded primary,State-funded primary,20988,2225079,46704,44088,2616,0.0209898,0.9790102,868,0.041357,191,0.0091004
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000013,State-funded secondary,State-funded secondary,10003,1123946,37964,29816,8148,0.0337774,0.9662226,774,0.0773768,172,0.0171948
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E10000023,Total,Total,68545,7164180,245151,226848,18303,0.034219,0.965781,4746,0.0692392,1659,0.0242031
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000014,Total,Total,21585,2294883,66365,59656,6709,0.0289187,0.9710813,1386,0.0642113,342,0.0158443
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000015,State-funded primary,State-funded primary,19824,2203624,66797,52042,14755,0.0303123,0.9696877,1302,0.065678,225,0.0113499
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000015,Total,Total,36866,4056162,138519,110281,28238,0.034150299999999995,0.9658497,2728,0.0739977,636,0.017251700000000002
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000036,Total,Total,45141,4540411,130765,109559,21206,0.0288003,0.9711997,2995,0.0663477,629,0.0139341
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000011,State-funded secondary,State-funded secondary,17609,1865663,46946,40390,6556,0.0251632,0.9748368,965,0.0548015,210,0.0119257
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000012,Special,Special,306,34203,3444,3384,60,0.1006929,0.8993071,52,0.1699346,28,0.09150330000000001
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000013,Total,Total,22050,2472749,93806,81355,12451,0.0379359,0.9620641,1850,0.0839002,533,0.0241723
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000014,State-funded secondary,State-funded secondary,9552,1026700,28859,24675,4184,0.028108499999999998,0.9718915,557,0.0583124,164,0.0171692
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E10000007,Special,Special,851,96197,25531,24547,984,0.2654033,0.7345967,421,0.4947121,243,0.2855464
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000016,State-funded primary,State-funded primary,28625,3005386,89297,73259,16038,0.029712299999999997,0.9702877,1859,0.0649432,427,0.014917
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000018,Special,Special,595,66295,18007,16903,1104,0.2716193,0.7283807,332,0.5579832,144,0.2420168
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E10000019,State-funded secondary,State-funded secondary,41268,4517341,129563,109976,19587,0.0286813,0.9713187,2703,0.0654987,625,0.0151449
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000026,State-funded secondary,State-funded secondary,20022,2241582,62691,45834,16857,0.0279673,0.9720327,1307,0.06527820000000001,185,0.0092398
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000027,Special,Special,817,83530,23192,22494,698,0.27764869999999997,0.7223513,479,0.5862913000000001,251,0.3072215
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000027,State-funded primary,State-funded primary,23376,2585025,81358,65757,15601,0.031472799999999995,0.9685272,1667,0.0713125,338,0.0144593
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000028,Total,Total,51754,5666893,163924,125762,38162,0.028926599999999997,0.9710734,3223,0.0622754,765,0.014781500000000001
